Target gene	Representative transcript	Gene name	3P-seq tags + 5	Conserved sites total	Conserved 8mer sites	Conserved 7mer-m8 sites	Conserved 7mer-A1 sites	Poorly conserved sites total	Poorly conserved 8mer sites	Poorly conserved 7mer-m8 sites	Poorly conserved 7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT	Previous TargetScan publication(s)
1110002E22Rik	ENSMUST00000163080.2	RIKEN cDNA 1110002E22 gene 	457	2	0	1	1	2	0	1	1	0	mmu-miR-21c	0.0133	0.0962	0.6036	-0.19	-0.24	0.33	NULL
Lrrc57	ENSMUST00000102496.2	leucine rich repeat containing 57 	74	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0066	0.0466	0.2682	-0.18	-0.18	0.23	2007, '09, '11
Cdc25a	ENSMUST00000094324.3	cell division cycle 25A 	862	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0088	0.0615	0.3261	-0.18	-0.18	0.25	2005, '07, '09, '11
Mfap3l	ENSMUST00000160719.2	microfibrillar-associated protein 3-like 	749	1	1	0	0	1	0	0	1	0	mmu-miR-21a-5p	0.0198	0.1346	0.6452	-0.18	-0.21	< 0.1	2011
Scml2	ENSMUST00000112345.2	sex comb on midleg-like 2 (Drosophila) 	44	1	1	0	0	1	0	1	0	1	mmu-miR-21a-5p	0.0099	0.0686	0.3445	-0.18	-0.44	0.50	2005, '07, '09, '11
Rbms3	ENSMUST00000111773.4	RNA binding motif, single stranded interacting protein 	289	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0110	0.0772	0.4186	-0.18	-0.20	0.40	2005, '07, '09, '11
Jag1	ENSMUST00000028735.7	jagged 1 	282	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0074	0.0524	0.2970	-0.18	-0.19	0.65	2005, '07, '09, '11
Rhob	ENSMUST00000067384.4	ras homolog gene family, member B 	4893	1	0	1	0	1	0	0	1	1	mmu-miR-21a-5p	0.0039	0.0276	0.1648	-0.18	-0.34	0.37	2005, '07
Spg20	ENSMUST00000044116.8	spastic paraplegia 20, spartin (Troyer syndrome) homolog (human) 	1645	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0133	0.0898	0.4088	-0.18	-0.21	< 0.1	2005, '07, '11
Ssfa2	ENSMUST00000111785.3	sperm specific antigen 2 	309	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0041	0.0297	0.1854	-0.18	-0.18	0.36	2005, '07, '09, '11
Slmap	ENSMUST00000090359.5	sarcolemma associated protein 	1252	1	0	1	0	1	1	0	0	0	mmu-miR-21a-5p	0.0069	0.0497	0.2997	-0.18	-0.24	0.29	2005, '07, '09, '11
Esyt2	ENSMUST00000100986.2	extended synaptotagmin-like protein 2 	2527	1	1	0	0	2	1	1	0	2	mmu-miR-21a-5p	0.0185	0.1240	0.5535	-0.18	-0.24	< 0.1	2007, '09, '11
Mbnl1	ENSMUST00000099087.2	muscleblind-like 1 (Drosophila) 	10843	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0053	0.0377	0.2242	-0.17	-0.18	0.37	2005, '07, '09, '11
mt-Nd2	ENSMUST00000082396.1	mitochondrially encoded NADH dehydrogenase 2 	4323	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0031	0.0222	0.1395	-0.17	-0.24	0.37	NULL
Rasa1	ENSMUST00000109552.2	RAS p21 protein activator 1 	2160	1	0	0	1	1	0	0	1	0	mmu-miR-21c	0.0033	0.0240	0.1575	-0.17	-0.18	0.44	2005, '07, '09, '11
Csrnp3	ENSMUST00000122912.2	cysteine-serine-rich nuclear protein 3 	21	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0177	0.1246	0.7007	-0.17	-0.17	0.71	2011
Lemd3	ENSMUST00000119944.2	LEM domain containing 3 	141	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0039	0.0285	0.1780	-0.17	-0.17	0.35	2005, '07, '09, '11
Suz12	ENSMUST00000017692.9	suppressor of zeste 12 homolog (Drosophila) 	2150	1	0	1	0	2	0	1	1	0	mmu-miR-21c	0.0093	0.0673	0.4305	-0.17	-0.20	0.23	2005, '07, '09, '11
Gprasp2	ENSMUST00000173804.2	G protein-coupled receptor associated sorting protein 2 	97	1	0	0	1	1	0	1	0	0	mmu-miR-21a-5p	0.0024	0.0178	0.1180	-0.17	-0.21	0.24	2007, '11
Cdk20	ENSMUST00000021939.6	cyclin-dependent kinase 20 	120	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0036	0.0261	0.1650	-0.17	-0.17	0.28	2007, '09, '11
Tiam1	ENSMUST00000114122.2	T cell lymphoma invasion and metastasis 1 	22	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0058	0.0413	0.2406	-0.17	-0.18	0.37	2007, '09, '11
Pura	ENSMUST00000051301.3	purine rich element binding protein A 	652	1	0	0	1	0	0	0	0	2	mmu-miR-21c	0.0073	0.0535	0.3597	-0.17	-0.17	0.31	2007
Wwp1	ENSMUST00000108246.3	WW domain containing E3 ubiquitin protein ligase 1 	2672	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0042	0.0305	0.1988	-0.17	-0.17	0.49	2005, '07, '09, '11
Ppara	ENSMUST00000109422.2	peroxisome proliferator activated receptor alpha 	162	1	1	0	0	1	0	0	1	2	mmu-miR-21a-5p	0.0120	0.0856	0.5031	-0.16	-0.17	0.53	2005, '07, '09, '11
Cxcl10	ENSMUST00000038816.7	chemokine (C-X-C motif) ligand 10 	35	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0021	0.0154	0.1035	-0.16	-0.16	0.26	2005, '07, '09, '11
Akirin1	ENSMUST00000102636.3	akirin 1 	238	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0018	0.0131	0.0916	-0.16	-0.16	0.42	2009, '11
Btg2	ENSMUST00000020692.6	B cell translocation gene 2, anti-proliferative 	3163	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0028	0.0200	0.1307	-0.16	-0.17	0.38	2005, '07, '09, '11
Rffl	ENSMUST00000074515.5	ring finger and FYVE like domain containing protein 	625	1	0	1	0	1	0	0	1	0	mmu-miR-21a-5p	0.0065	0.0461	0.2612	-0.16	-0.18	< 0.1	2007, '09, '11
Adnp	ENSMUST00000057793.5	activity-dependent neuroprotective protein 	8256	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0038	0.0274	0.1861	-0.16	-0.16	0.40	2005, '07, '09, '11
Sox7	ENSMUST00000079652.5	SRY (sex determining region Y)-box 7 	352	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0028	0.0202	0.1312	-0.16	-0.17	0.39	2005, '07, '09, '11
Fam63b	ENSMUST00000049031.5	family with sequence similarity 63, member B 	146	1	0	0	1	1	0	1	0	0	mmu-miR-21a-5p	0.0067	0.0481	0.2921	-0.16	-0.18	0.42	2007, '09, '11
BC030336	ENSMUST00000060175.6	cDNA sequence BC030336 	59	1	0	0	1	1	0	1	0	0	mmu-miR-21a-5p	0.0046	0.0332	0.2071	-0.16	-0.32	0.33	2011
Myt1l	ENSMUST00000049784.10	myelin transcription factor 1-like 	8	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0078	0.0557	0.3380	-0.15	-0.15	0.19	2005, '07, '09, '11
Ehd1	ENSMUST00000025684.3	EH-domain containing 1 	2956	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0025	0.0183	0.1125	-0.15	-0.29	0.58	2005, '07, '09, '11
Slc6a1	ENSMUST00000032454.5	solute carrier family 6 (neurotransmitter transporter, GABA), member 1 	7	1	1	0	0	0	0	0	0	1	mmu-miR-21c	0.0096	0.0673	0.3727	-0.15	-0.15	< 0.1	2005, '07, '09, '11
Epm2aip1	ENSMUST00000060711.6	EPM2A (laforin) interacting protein 1 	731	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0191	0.1325	0.6971	-0.15	-0.17	< 0.1	2005, '07, '09, '11
Slc30a10	ENSMUST00000061093.6	solute carrier family 30, member 10 	291	1	1	0	0	0	0	0	0	2	mmu-miR-21c	0.0069	0.0481	0.2517	-0.15	-0.32	0.67	2007, '09, '11
Dnaja2	ENSMUST00000034138.5	DnaJ (Hsp40) homolog, subfamily A, member 2 	14663	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0016	0.0117	0.0806	-0.15	-0.15	0.33	2007, '09, '11
Npas3	ENSMUST00000101432.2	neuronal PAS domain protein 3 	17	2	0	1	1	0	0	0	0	0	mmu-miR-21a-5p	0.0069	0.0496	0.3210	-0.15	-0.15	0.53	2009, '11
Fubp1	ENSMUST00000166984.2	far upstream element (FUSE) binding protein 1 	4018	1	0	1	0	1	0	1	0	0	mmu-miR-21c	0.0070	0.0492	0.2738	-0.15	-0.33	0.11	2007, '09, '11
Thbd	ENSMUST00000099270.4	thrombomodulin 	5337	1	0	0	1	0	0	0	0	1	mmu-miR-21c	0.0050	0.0364	0.2465	-0.15	-0.15	0.35	2007, '09, '11
Ppp1cc	ENSMUST00000102528.5	protein phosphatase 1, catalytic subunit, gamma isoform 	22	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0032	0.0235	0.1633	-0.14	-0.14	0.34	2007, '09, '11
Rbpj	ENSMUST00000087360.3	recombination signal binding protein for immunoglobulin kappa J region 	894	1	0	1	0	1	0	0	1	2	mmu-miR-21c	0.0060	0.0436	0.2981	-0.14	-0.14	0.35	2007, '09, '11
Serpina7	ENSMUST00000033626.9	serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 	78	1	1	0	0	0	0	0	0	0	mmu-miR-21c	0.0036	0.0253	0.1496	-0.14	-0.29	< 0.1	2011
Yap1	ENSMUST00000086580.6	yes-associated protein 1 	236	1	1	0	0	0	0	0	0	1	mmu-miR-21a-5p	0.0070	0.0483	0.2353	-0.14	-0.29	0.61	2005, '07, '09, '11
Rdx	ENSMUST00000163153.2	radixin 	9130	1	0	1	0	0	0	0	0	0	mmu-miR-21c	0.0042	0.0300	0.1899	-0.14	-0.14	0.24	2005, '07, '09, '11
Rbm25	ENSMUST00000048155.10	RNA binding motif protein 25 	3411	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0044	0.0316	0.2030	-0.14	-0.17	0.25	2005, '07, '09, '11
Arhgef12	ENSMUST00000165665.2	Rho guanine nucleotide exchange factor (GEF) 12 	393	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0074	0.0512	0.2606	-0.13	-0.29	0.39	2007, '09, '11
Strn	ENSMUST00000145910.3	striatin, calmodulin binding protein 	522	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0056	0.0400	0.2334	-0.13	-0.15	0.37	NULL
Fmo2	ENSMUST00000045902.7	flavin containing monooxygenase 2 	1591	1	1	0	0	0	0	0	0	1	mmu-miR-21a-5p	0.0136	0.0952	0.5121	-0.13	-0.14	< 0.1	2005, '07, '09, '11
Dcun1d3	ENSMUST00000059851.7	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae) 	469	1	0	0	1	0	0	0	0	1	mmu-miR-21c	0.0033	0.0237	0.1565	-0.13	-0.16	0.31	2007, '09, '11
Bcl2	ENSMUST00000112751.1	B cell leukemia/lymphoma 2 	50	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0044	0.0321	0.2253	-0.13	-0.14	0.26	2005, '07, '09, '11
Trim33	ENSMUST00000029444.7	tripartite motif-containing 33 	2625	1	0	0	1	2	0	1	1	0	mmu-miR-21a-5p	0.0083	0.0597	0.3829	-0.13	-0.17	0.30	2007, '09, '11
Xpo4	ENSMUST00000174545.2	exportin 4 	187	1	0	1	0	0	0	0	0	0	mmu-miR-21c	0.0100	0.0709	0.4129	-0.13	-0.13	< 0.1	2005, '07
Ppp3ca	ENSMUST00000070198.8	protein phosphatase 3, catalytic subunit, alpha isoform 	3228	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0051	0.0369	0.2377	-0.13	-0.13	0.34	2005, '07
Zcchc3	ENSMUST00000099207.4	zinc finger, CCHC domain containing 3 	6	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0034	0.0247	0.1595	-0.12	-0.12	0.20	2005, '07, '09, '11
Hipk3	ENSMUST00000028600.8	homeodomain interacting protein kinase 3 	541	2	1	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0081	0.0577	0.3451	-0.12	-0.14	0.78	2011
Matr3	ENSMUST00000166793.2	matrin 3 	2936	1	0	0	1	1	0	1	0	1	mmu-miR-21c	0.0025	0.0182	0.1250	-0.12	-0.20	0.35	2005, '07, '09, '11
Cd44	ENSMUST00000005218.9	CD44 antigen 	671	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0047	0.0345	0.2276	-0.12	-0.15	0.30	2005, '07, '09, '11
Stk40	ENSMUST00000094761.5	serine/threonine kinase 40 	5050	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0090	0.0643	0.3895	-0.12	-0.12	0.19	2005, '07, '09, '11
Nbea	ENSMUST00000029374.6	neurobeachin 	18	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0042	0.0309	0.2185	-0.12	-0.12	0.35	2005, '07, '09, '11
Itga8	ENSMUST00000028106.5	integrin alpha 8 	268	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0034	0.0247	0.1592	-0.12	-0.12	0.28	2009, '11
Mycl	ENSMUST00000106252.3	v-myc myelocytomatosis viral oncogene homolog, lung carcinoma derived (avian) 	114	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0049	0.0357	0.2379	-0.12	-0.12	0.15	2007, '09, '11
Pom121	ENSMUST00000111171.3	nuclear pore membrane protein 121 	794	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0037	0.0270	0.1764	-0.12	-0.12	0.38	2005, '07, '09, '11
FMN1	ENSMUST00000081349.7	formin 1 (Fmn1), transcript variant 4, mRNA 	178	1	1	0	0	1	0	0	1	0	mmu-miR-21a-5p	0.0116	0.0813	0.4533	-0.12	-0.20	0.69	NULL
Tnks	ENSMUST00000033929.4	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 	1143	1	0	1	0	0	0	0	0	0	mmu-miR-21c	0.0069	0.0500	0.3197	-0.12	-0.12	0.42	2007, '09, '11
Ap3m1	ENSMUST00000154460.2	adaptor-related protein complex 3, mu 1 subunit 	543	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0049	0.0361	0.2506	-0.12	-0.12	0.38	2007, '09, '11
Mapre1	ENSMUST00000028981.8	microtubule-associated protein, RP/EB family, member 1 	1369	1	0	0	1	2	0	1	1	0	mmu-miR-21a-5p	0.0057	0.0415	0.2750	-0.12	-0.18	0.27	2005, '07, '09, '11
Stat3	ENSMUST00000103114.2	signal transducer and activator of transcription 3 	1173	1	0	1	0	1	0	1	0	0	mmu-miR-21a-5p	0.0045	0.0327	0.2059	-0.11	-0.14	0.19	2005, '07, '09, '11
Lcor	ENSMUST00000067795.6	ligand dependent nuclear receptor corepressor 	127	2	1	1	0	0	0	0	0	2	mmu-miR-21c	0.0174	0.1243	0.7447	-0.11	-0.15	0.33	NULL
Lgr4	ENSMUST00000046548.8	leucine-rich repeat-containing G protein-coupled receptor 4 	3539	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0030	0.0221	0.1522	-0.11	-0.11	0.26	2005, '07, '09, '11
Dlgap1	ENSMUST00000133983.2	discs, large (Drosophila) homolog-associated protein 1 	8	1	1	0	0	0	0	0	0	0	mmu-miR-21c	0.0088	0.0617	0.3384	-0.11	-0.13	< 0.1	2009, '11
Pik3r1	ENSMUST00000055518.7	phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha) 	238	2	0	2	0	2	0	0	2	0	mmu-miR-21c	0.0089	0.0647	0.4244	-0.11	-0.19	0.66	2005, '07, '09, '11
Trpm7	ENSMUST00000103224.4	transient receptor potential cation channel, subfamily M, member 7 	773	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0058	0.0412	0.2424	-0.11	-0.11	0.36	2005, '07, '09, '11
Cadm2	ENSMUST00000114292.2	cell adhesion molecule 2 	17	1	0	0	1	1	0	1	0	1	mmu-miR-21c	0.0073	0.0529	0.3525	-0.11	-0.14	0.26	2007, '09, '11
Kpna4	ENSMUST00000029353.3	karyopherin (importin) alpha 4 	1495	1	1	0	0	2	1	0	1	1	mmu-miR-21a-5p	0.0154	0.1033	0.4684	-0.11	-0.26	< 0.1	NULL
Fmn1	ENSMUST00000099576.3	formin 1 	183	1	1	0	0	1	0	0	1	0	mmu-miR-21a-5p	0.0119	0.0836	0.4677	-0.11	-0.17	0.69	2009, '11
AI593442	ENSMUST00000098768.2	expressed sequence AI593442 	6	1	0	1	0	0	0	0	0	0	mmu-miR-21c	0.0041	0.0300	0.1935	-0.11	-0.14	0.16	2009, '11
Sgms2	ENSMUST00000090246.4	sphingomyelin synthase 2 	321	1	1	0	0	1	0	0	1	0	mmu-miR-21a-5p	0.0053	0.0364	0.1822	-0.11	-0.33	0.66	2011
Notch2	ENSMUST00000079812.6	notch 2 	1331	1	1	0	0	0	0	0	0	0	mmu-miR-21c	0.0164	0.1104	0.4897	-0.10	-0.10	0.22	2005, '07, '09, '11
Bahd1	ENSMUST00000036578.6	bromo adjacent homology domain containing 1 	147	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0037	0.0268	0.1691	-0.10	-0.10	0.12	2005, '07, '09, '11
9930021J03Rik	ENSMUST00000177155.2	RIKEN cDNA 9930021J03 gene 	221	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0021	0.0157	0.1094	-0.10	-0.10	0.39	2009, '11
Purb	ENSMUST00000179343.2	purine rich element binding protein B 	1875	1	1	0	0	2	0	1	1	0	mmu-miR-21c	0.0081	0.0581	0.3590	-0.10	-0.19	0.46	2005, '07
Eml6	ENSMUST00000058902.5	echinoderm microtubule associated protein like 6 	83	1	0	1	0	1	0	0	1	1	mmu-miR-21a-5p	0.0050	0.0362	0.2341	-0.10	-0.38	0.35	2009, '11
Ror1	ENSMUST00000039630.5	receptor tyrosine kinase-like orphan receptor 1 	168	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0074	0.0532	0.3251	-0.10	-0.10	0.29	NULL
Acvr2a	ENSMUST00000063886.3	activin receptor IIA 	293	1	0	0	1	2	0	0	2	0	mmu-miR-21a-5p	0.0044	0.0324	0.2226	-0.09	-0.15	0.48	2005, '07, '09, '11
Crebl2	ENSMUST00000046303.6	cAMP responsive element binding protein-like 2 	459	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0030	0.0219	0.1509	-0.09	-0.09	0.25	2005, '07, '09, '11
Sfmbt1	ENSMUST00000054230.5	Scm-like with four mbt domains 1 	256	1	1	0	0	0	0	0	0	2	mmu-miR-21c	0.0064	0.0460	0.2915	-0.09	-0.17	< 0.1	2011
Bcl11b	ENSMUST00000066060.5	B cell leukemia/lymphoma 11B 	29	1	0	0	1	0	0	0	0	1	mmu-miR-21c	0.0043	0.0313	0.2125	-0.09	-0.09	0.35	2007, '09, '11
Cnot6	ENSMUST00000145353.2	CCR4-NOT transcription complex, subunit 6 	874	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0067	0.0477	0.2820	-0.09	-0.09	0.24	2005, '07
Tbx2	ENSMUST00000000095.6	T-box 2 	264	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0027	0.0189	0.1034	-0.09	-0.28	0.47	2005, '07, '09, '11
Dnajb14	ENSMUST00000090178.5	DnaJ (Hsp40) homolog, subfamily B, member 14 	446	1	0	1	0	0	0	0	0	4	mmu-miR-21a-5p	0.0052	0.0382	0.2552	-0.09	-0.19	0.29	2005, '07
Gng12	ENSMUST00000043148.7	guanine nucleotide binding protein (G protein), gamma 12 	1571	1	0	1	0	1	0	0	1	0	mmu-miR-21a-5p	0.0020	0.0145	0.0981	-0.09	-0.18	0.18	2005, '07, '09, '11
Ralgps2	ENSMUST00000172057.2	Ral GEF with PH domain and SH3 binding motif 2 	489	1	1	0	0	1	0	0	1	1	mmu-miR-21a-5p	0.0044	0.0322	0.2183	-0.09	-0.21	0.68	2011
2700081O15Rik	ENSMUST00000159348.2	RIKEN cDNA 2700081O15 gene 	95	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0072	0.0501	0.2662	-0.09	-0.10	0.39	2009, '11
Sez6l	ENSMUST00000079491.8	seizure related 6 homolog like 	9	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0034	0.0251	0.1661	-0.08	-0.08	0.29	2009, '11
Arhgap32	ENSMUST00000174641.2	Rho GTPase activating protein 32 	299	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0088	0.0629	0.3782	-0.08	-0.09	0.41	2011
Hmgn2	ENSMUST00000136327.1	high mobility group nucleosomal binding domain 2 	8	1	0	0	1	1	0	0	1	0	mmu-miR-21c	0.0023	0.0169	0.1140	-0.08	-0.21	0.44	2005, '07, '09, '11
Tnrc6b	ENSMUST00000067689.7	trinucleotide repeat containing 6b 	464	2	0	2	0	0	0	0	0	1	mmu-miR-21a-5p	0.0166	0.1182	0.7099	-0.08	-0.09	0.47	2007, '09, '11
Tnpo1	ENSMUST00000109399.3	transportin 1 	7052	1	0	1	0	1	0	0	1	1	mmu-miR-21a-5p	0.0117	0.0851	0.5648	-0.08	-0.08	0.39	2007, '09, '11
Dnajc16	ENSMUST00000038014.5	DnaJ (Hsp40) homolog, subfamily C, member 16 	367	1	0	1	0	2	0	2	0	0	mmu-miR-21c	0.0082	0.0598	0.3892	-0.08	-0.09	0.36	2007, '09, '11
4932411E22Rik	ENSMUST00000050983.1	RIKEN cDNA 4932411E22 gene 	26	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0062	0.0453	0.3081	-0.08	-0.09	0.26	NULL
Rqcd1	ENSMUST00000087215.6	rcd1 (required for cell differentiation) homolog 1 (S. pombe) 	558	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0014	0.0104	0.0732	-0.07	-0.07	0.12	2009, '11
Fbxo28	ENSMUST00000051431.4	F-box protein 28 	537	1	1	0	0	0	0	0	0	1	mmu-miR-21c	0.0044	0.0298	0.1408	-0.07	-0.41	0.56	2009, '11
Tns1	ENSMUST00000169786.2	tensin 1 	19691	1	0	0	1	1	1	0	0	0	mmu-miR-21a-5p	0.0051	0.0369	0.2446	-0.07	-0.07	0.29	2005, '07, '11
Iffo2	ENSMUST00000174078.1	intermediate filament family orphan 2 	867	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0028	0.0209	0.1449	-0.07	-0.07	0.28	2009, '11
Kcna1	ENSMUST00000055168.3	potassium voltage-gated channel, shaker-related subfamily, member 1 	30	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0057	0.0409	0.2607	-0.07	-0.07	0.23	2007, '09, '11
Snx29	ENSMUST00000180792.2	sorting nexin 29 	158	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0035	0.0256	0.1699	-0.07	-0.13	0.40	NULL
Ago2	ENSMUST00000044113.10	argonaute RISC catalytic subunit 2 	1138	2	0	1	1	0	0	0	0	3	mmu-miR-21c	0.0086	0.0623	0.4128	-0.07	-0.10	0.49	2007, '11
Arhgap5	ENSMUST00000110725.1	Rho GTPase activating protein 5 	2898	1	0	0	1	2	0	1	1	1	mmu-miR-21c	0.0019	0.0137	0.0825	-0.06	-0.28	0.35	2007
Cux1	ENSMUST00000004097.10	cut-like homeobox 1 	195	1	0	1	0	1	0	1	0	3	mmu-miR-21c	0.0100	0.0730	0.4952	-0.06	-0.07	0.46	NULL
Pdzd2	ENSMUST00000075317.6	PDZ domain containing 2 	531	1	0	0	1	0	0	0	0	1	mmu-miR-21a-5p	0.0031	0.0229	0.1563	-0.06	-0.07	0.37	2007, '09, '11
Rsbn1	ENSMUST00000106806.1	rosbin, round spermatid basic protein 1 	1150	1	0	0	1	0	0	0	0	1	mmu-miR-21c	0.0036	0.0263	0.1825	-0.06	-0.07	0.26	2005, '07, '09, '11
Sec63	ENSMUST00000019937.4	SEC63-like (S. cerevisiae) 	2009	1	0	1	0	0	0	0	0	1	mmu-miR-21a-5p	0.0023	0.0169	0.1139	-0.06	-0.12	0.26	2005, '07, '09, '11
Tnfaip3	ENSMUST00000019997.5	tumor necrosis factor, alpha-induced protein 3 	37	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0036	0.0265	0.1801	-0.06	-0.06	0.27	2005, '07, '09, '11
Rimbp2	ENSMUST00000111346.1	RIMS binding protein 2 	13	1	0	0	1	0	0	0	0	0	mmu-miR-21c	0.0014	0.0105	0.0738	-0.06	-0.06	0.26	2007, '09, '11
Cadm1	ENSMUST00000114548.2	cell adhesion molecule 1 	721	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0037	0.0261	0.1435	-0.06	-0.17	0.28	2009, '11
Foxp1	ENSMUST00000113326.3	forkhead box P1 	1050	1	0	1	0	0	0	0	0	1	mmu-miR-21c	0.0051	0.0366	0.2231	-0.06	-0.09	0.20	2005, '07, '11
Eif1ax	ENSMUST00000087143.6	eukaryotic translation initiation factor 1A, X-linked 	4834	1	1	0	0	0	0	0	0	0	mmu-miR-21a-5p	0.0014	0.0103	0.0638	-0.06	-0.25	< 0.1	2005, '07
Pgrmc2	ENSMUST00000058578.7	progesterone receptor membrane component 2 	2661	1	0	1	0	0	0	0	0	0	mmu-miR-21c	0.0027	0.0191	0.1044	-0.05	-0.20	0.13	2011
Prpf4b	ENSMUST00000077853.3	PRP4 pre-mRNA processing factor 4 homolog B (yeast) 	3832	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0023	0.0169	0.1210	-0.05	-0.05	0.32	2005, '07, '09, '11
Sox6	ENSMUST00000166877.2	SRY (sex determining region Y)-box 6 	594	1	0	1	0	2	0	2	0	1	mmu-miR-21a-5p	0.0069	0.0503	0.3395	-0.05	-0.06	0.10	2007, '09, '11
Per2	ENSMUST00000069620.9	period circadian clock 2 	69	1	0	1	0	0	0	0	0	0	mmu-miR-21a-5p	0.0018	0.0133	0.0903	-0.05	-0.05	0.11	2005, '07, '09, '11
Rab11a	ENSMUST00000169058.2	RAB11A, member RAS oncogene family 	9042	1	1	0	0	0	0	0	0	0	mmu-miR-21c	0.0014	0.0101	0.0524	-0.05	-0.36	< 0.1	2005, '07, '09, '11
Kcnt2	ENSMUST00000120709.2	potassium channel, subfamily T, member 2 	36	1	0	0	1	0	0	0	0	0	mmu-miR-21c	0.0014	0.0100	0.0683	-0.05	-0.09	0.35	2007
Foxp2	ENSMUST00000115477.2	forkhead box P2 	105	2	0	1	1	0	0	0	0	1	mmu-miR-21a-5p	0.0046	0.0338	0.2327	-0.05	-0.05	0.41	2009, '11
Zadh2	ENSMUST00000060223.2	zinc binding alcohol dehydrogenase, domain containing 2 	364	1	0	0	1	0	0	0	0	0	mmu-miR-21a-5p	0.0016	0.0118	0.0823	-0.05	-0.13	0.40	2005, '07, '09, '11
Mef2c	ENSMUST00000163888.2	myocyte enhancer factor 2C 	3767	1	0	1	0	2	0	1	1	0	mmu-miR-21a-5p	0.0047	0.0344	0.2335	-0.04	-0.05	0.34	2005, '07, '11
